,Unnamed: 0,age,experience,income,zip_code,family,ccavg,education,mortgage,securities_account,cd_account,online,creditcard,personal_loan
2455,2455,34,8,164,94720,4,7.4,3,0,0,0,1,0,1
2456,2456,54,30,39,95211,2,0.8,1,0,0,0,0,1,0
2457,2457,42,17,19,92115,2,0.0,3,85,0,0,1,1,0
2458,2458,46,20,72,93108,2,0.8,3,0,0,0,1,1,0
2459,2459,62,37,41,95060,3,0.9,3,0,0,0,1,1,0
2460,2460,31,5,32,92123,2,0.3,2,130,0,0,1,0,0
2461,2461,30,5,69,94302,1,0.8,2,0,0,0,1,0,0
2462,2462,52,28,23,95828,3,0.4,1,0,0,0,1,0,0
2463,2463,35,9,44,92009,4,0.2,1,0,0,0,1,0,0
2464,2464,60,36,32,92407,3,0.4,2,165,0,0,1,0,0
2465,2465,58,34,25,90059,2,0.3,1,123,0,0,1,0,0
2466,2466,24,-2,80,94105,2,1.6,3,0,0,0,1,0,0
2467,2467,40,16,83,92350,1,0.8,2,230,1,0,1,0,0
2468,2468,49,23,133,94304,1,7.3,1,0,0,0,1,1,0
2469,2469,43,18,89,92780,1,0.1,2,307,0,0,0,1,0
2470,2470,33,7,81,92122,2,4.5,3,187,0,1,1,1,0
2471,2471,36,11,44,91040,2,1.1,2,85,0,0,1,0,0
2472,2472,62,36,119,94720,2,2.0,1,0,0,0,0,0,0
2473,2473,57,32,39,92182,4,0.9,1,147,0,0,0,0,0
2474,2474,64,38,40,92122,2,1.0,3,0,0,0,0,0,0
2475,2475,52,26,79,95817,3,0.8,1,183,0,0,0,0,0
2476,2476,54,28,30,95616,4,0.7,2,0,0,0,1,0,0
2477,2477,40,14,179,90025,1,2.6,3,0,0,0,1,0,1
2478,2478,30,5,178,94063,2,6.7,1,0,0,0,0,0,0
2479,2479,55,30,82,94720,4,3.8,2,0,0,0,1,0,0
2480,2480,39,13,50,91768,2,2.4,2,0,0,0,0,0,0
2481,2481,55,30,64,94306,2,1.9,2,0,0,0,0,0,0
2482,2482,28,4,129,92115,1,1.5,1,0,0,0,0,1,0
2483,2483,44,18,68,93943,4,2.9,1,0,1,0,0,0,0
2484,2484,46,21,30,92697,1,1.4,3,112,1,0,0,0,0
2485,2485,61,36,48,94025,3,1.5,1,0,0,0,0,1,0
2486,2486,61,36,130,92717,1,1.3,1,257,0,0,0,0,0
2487,2487,45,20,40,92886,1,0.5,3,0,1,0,1,0,0
2488,2488,38,14,105,94708,2,1.9,1,0,0,0,1,0,0
2489,2489,29,3,41,92626,4,0.2,1,0,0,0,1,0,0
2490,2490,52,28,168,90404,3,6.5,3,118,0,0,1,0,1
2491,2491,38,14,80,92868,2,2.7,1,0,0,0,1,0,0
2492,2492,28,3,134,96091,2,3.1,1,0,0,0,1,0,0
2493,2493,34,9,49,94025,1,2.5,3,0,0,0,0,0,0
2494,2494,35,9,63,92697,2,1.8,1,0,0,0,1,0,0
2495,2495,46,22,70,94701,4,1.9,1,212,0,0,0,1,0
2496,2496,63,37,32,93117,3,0.7,2,141,0,0,0,0,0
2497,2497,33,9,14,95133,3,0.9,3,114,0,0,0,0,0
2498,2498,38,14,111,92028,2,6.1,1,326,0,0,0,0,0
2499,2499,53,27,38,94105,4,2.8,2,144,1,0,1,0,0
2500,2500,28,2,121,92096,2,2.0,1,341,0,0,1,0,0
2501,2501,44,18,90,95616,4,2.6,3,0,0,0,1,0,0
2502,2502,58,31,178,92009,2,6.0,2,0,0,0,1,0,1
2503,2503,38,14,20,94024,4,0.4,2,79,0,0,1,1,0
2504,2504,48,24,61,91380,2,1.7,1,229,0,0,0,1,0
2505,2505,33,7,43,96064,4,0.8,1,0,0,0,0,0,0
2506,2506,66,42,39,94590,1,1.9,2,0,0,0,1,1,0
2507,2507,59,34,60,90048,4,2.1,1,234,0,0,1,1,0
2508,2508,40,15,63,93407,3,3.0,1,0,1,0,1,0,0
2509,2509,36,11,8,93401,4,0.2,3,81,0,0,0,1,0
2510,2510,62,38,52,95616,4,1.3,2,0,0,0,1,1,0
2511,2511,51,27,92,92121,4,3.0,1,0,0,1,1,1,1
2512,2512,58,32,111,90212,2,1.4,1,298,0,0,1,0,0
2513,2513,52,26,71,92037,1,1.4,3,0,0,0,0,0,0
2514,2514,41,16,25,92182,2,0.1,2,91,1,0,0,0,0
2515,2515,31,5,34,94558,1,1.9,3,156,0,0,1,0,0
2516,2516,28,3,74,94720,3,2.6,3,0,0,0,0,0,0
2517,2517,57,31,120,95616,2,2.0,1,0,0,0,0,1,0
2518,2518,61,37,50,95125,4,1.3,2,0,0,0,0,1,0
2519,2519,60,36,10,92121,2,1.0,1,0,0,0,1,1,0
2520,2520,56,29,45,90095,4,2.5,2,113,0,0,1,0,0
2521,2521,49,23,29,94551,4,1.8,1,0,0,0,1,1,0
2522,2522,63,37,145,94025,2,6.9,1,0,0,0,1,0,0
2523,2523,49,23,100,95403,2,6.3,1,0,0,0,0,0,0
2524,2524,49,25,24,95678,3,0.4,1,0,0,0,1,0,0
2525,2525,32,8,60,95816,1,1.2,1,0,0,0,1,1,0
2526,2526,26,1,50,95616,4,0.6,2,0,0,0,0,0,0
2527,2527,27,1,43,95120,3,1.1,2,0,0,0,0,0,0
2528,2528,57,31,79,91335,3,4.4,1,0,0,0,0,1,0
2529,2529,29,5,44,95819,3,0.1,2,0,0,0,1,1,0
2530,2530,56,30,31,90024,4,1.5,3,0,0,0,1,0,0
2531,2531,59,35,14,94305,2,1.0,1,107,0,0,1,0,0
2532,2532,53,28,19,94608,4,0.8,1,106,0,0,0,1,0
2533,2533,54,29,111,93023,1,1.1,2,0,0,0,1,0,1
2534,2534,56,30,90,94402,1,1.9,2,0,0,0,1,0,0
2535,2535,50,25,21,90274,2,0.7,3,129,0,0,0,0,0
2536,2536,51,25,104,94949,1,4.2,2,0,0,0,1,0,1
2537,2537,53,27,75,94303,1,1.9,2,0,0,0,1,0,0
2538,2538,37,12,175,92037,2,7.8,1,297,0,0,1,1,0
2539,2539,32,7,98,95929,1,4.2,1,171,1,1,0,0,1
2540,2540,49,23,41,95521,4,0.1,1,153,0,0,1,0,0
2541,2541,34,8,171,90212,2,2.2,2,569,0,0,1,0,1
2542,2542,54,30,79,92630,4,1.6,2,0,0,0,1,0,0
2543,2543,64,39,24,94117,4,0.6,2,0,0,0,0,0,0
2544,2544,58,34,90,95039,1,3.6,2,0,0,0,0,0,1
2545,2545,25,-1,39,94720,3,2.4,2,0,0,0,1,0,0
2546,2546,50,25,9,91911,2,0.0,1,0,1,0,0,0,0
2547,2547,38,13,15,90245,2,0.1,2,90,0,0,1,0,0
2548,2548,48,24,80,91343,1,2.7,1,0,0,0,1,0,0
2549,2549,41,15,63,95060,1,0.7,3,79,0,0,0,1,0
2550,2550,32,8,20,93106,1,0.5,3,102,0,0,1,0,0
2551,2551,46,22,43,92120,2,2.1,3,0,1,1,1,1,0
2552,2552,39,15,65,95822,1,1.5,3,0,0,0,0,0,0
2553,2553,39,15,91,93907,2,1.7,2,151,0,0,0,0,0
2554,2554,63,39,53,93940,1,0.8,1,0,0,0,0,0,0
2555,2555,58,32,110,94143,3,1.7,2,0,0,0,0,0,0
2556,2556,28,4,82,92831,3,1.5,1,103,0,0,1,0,0
2557,2557,36,11,23,94553,4,0.2,3,0,0,0,1,0,0
2558,2558,43,19,172,95136,2,6.666666666666668,1,0,0,0,1,0,0
2559,2559,36,12,88,90212,2,2.7,1,0,0,0,1,0,0
2560,2560,44,18,71,93943,2,0.8,3,0,0,0,1,0,0
2561,2561,31,5,180,94720,1,2.9,3,144,1,0,0,0,1
2562,2562,45,21,39,92521,2,2.1,3,184,0,0,0,1,0
2563,2563,39,13,94,90401,1,1.5,3,0,0,0,0,1,0
2564,2564,43,16,25,94126,3,1.0,2,0,0,0,1,0,0
2565,2565,40,15,10,94708,2,0.0,3,102,0,0,1,0,0
2566,2566,30,5,42,94305,1,1.0,1,184,0,0,0,0,0
2567,2567,58,33,142,92333,2,3.9,1,0,0,0,0,1,0
2568,2568,46,21,34,92373,2,1.3,1,0,0,0,1,0,0
2569,2569,35,10,139,90024,1,4.6,1,0,0,0,0,0,0
2570,2570,30,4,154,95621,2,4.5,1,207,0,0,1,0,0
2571,2571,34,8,40,91768,2,2.0,3,89,0,0,0,0,0
2572,2572,62,32,33,93907,1,1.5,3,140,0,0,1,1,0
2573,2573,58,34,80,90095,2,1.6,1,0,0,0,1,1,0
2574,2574,45,18,10,92037,3,0.6666666666666666,2,100,0,0,1,0,0
2575,2575,42,16,41,90401,3,0.5,3,0,0,0,1,0,0
2576,2576,60,36,30,93711,4,1.3,1,118,0,0,1,1,0
2577,2577,55,29,78,95521,1,0.8,3,190,0,0,1,0,0
2578,2578,45,21,164,90638,1,5.0,1,0,0,0,0,1,0
2579,2579,52,27,23,92780,1,0.4,3,0,0,0,0,0,0
2580,2580,31,7,149,92624,1,6.0,1,0,0,0,0,0,0
2581,2581,60,34,25,94132,4,0.7,3,0,0,0,1,0,0
2582,2582,33,9,42,95010,1,2.1,3,0,0,0,1,0,0
2583,2583,37,11,71,91302,1,2.5,1,185,0,0,1,1,0
2584,2584,59,34,114,94606,3,4.2,2,0,0,0,1,0,1
2585,2585,51,26,70,91320,1,2.8,2,0,0,0,1,1,0
2586,2586,47,23,149,92675,4,6.1,1,0,0,0,0,1,1
2587,2587,60,33,55,94998,4,2.5,2,0,0,0,1,0,0
2588,2588,61,36,29,93065,1,1.3,1,0,0,0,0,0,0
2589,2589,64,40,123,90840,1,3.8,1,0,0,0,1,1,0
2590,2590,46,20,152,95814,1,7.4,3,374,0,1,1,1,1
2591,2591,31,7,8,95131,4,0.7,2,0,0,0,0,0,0
2592,2592,57,32,69,94710,4,0.7,1,245,0,0,0,0,0
2593,2593,48,23,161,96003,4,7.9,3,310,0,0,0,0,1
2594,2594,48,23,79,94024,1,0.2,2,0,0,0,0,0,0
2595,2595,35,10,105,92780,1,4.6,1,0,0,0,0,0,0
2596,2596,33,8,39,95032,3,2.3,1,0,0,0,0,0,0
2597,2597,47,23,163,92653,1,5.0,1,0,0,0,0,0,0
2598,2598,46,20,9,94005,1,0.2,1,0,0,0,1,0,0
2599,2599,44,20,71,91006,4,2.0,3,0,0,0,0,1,0
2600,2600,42,18,51,92868,3,2.1,3,0,0,0,0,0,0
2601,2601,50,24,32,90277,1,1.4,3,167,0,0,0,0,0
2602,2602,52,26,161,93108,4,4.3,1,0,0,1,1,1,1
2603,2603,53,27,60,90049,1,0.2,1,0,0,0,1,0,0
2604,2604,37,10,35,92521,4,1.0,2,0,0,0,0,0,0
2605,2605,64,40,41,94305,4,1.2,2,0,0,0,1,0,0
2606,2606,46,22,73,92648,2,1.7,1,216,0,0,1,0,0
2607,2607,57,33,49,94305,4,1.5,1,214,1,1,1,1,0
2608,2608,61,35,79,94024,2,2.0,1,194,0,0,1,1,0
2609,2609,42,18,120,93407,2,7.5,1,0,1,0,0,0,0
2610,2610,40,16,60,94501,2,3.2,1,0,0,0,0,0,0
2611,2611,33,8,78,95051,3,0.6,2,0,0,0,1,0,0
2612,2612,50,26,40,95138,4,1.1,2,131,0,0,0,0,0
2613,2613,52,26,110,94501,2,5.4,3,204,1,1,1,0,1
2614,2614,35,11,160,92093,4,5.7,3,0,1,0,0,0,1
2615,2615,57,32,68,94542,4,0.7,1,191,0,0,1,1,0
2616,2616,56,31,49,92182,2,1.6,3,103,0,0,1,0,0
2617,2617,44,20,65,92037,2,2.5,1,0,0,0,1,0,0
2618,2618,23,-3,55,92704,3,2.4,2,145,0,0,1,0,0
2619,2619,33,8,62,92093,3,2.3,1,98,0,0,0,1,0
2620,2620,48,22,152,95616,1,0.0,1,0,0,0,0,0,0
2621,2621,45,18,42,95126,3,2.5,2,0,0,0,0,0,0
2622,2622,54,28,39,90245,4,0.7,2,0,0,0,1,0,0
2623,2623,42,17,111,94304,3,3.0,1,0,1,1,0,1,1
2624,2624,47,21,82,94109,3,2.1,1,0,0,0,0,0,0
2625,2625,61,36,108,93943,4,3.4,2,0,0,0,1,0,0
2626,2626,53,27,59,92038,2,0.8,3,0,0,0,1,0,0
2627,2627,56,30,61,93106,3,2.5,1,193,0,0,1,0,0
2628,2628,33,6,78,95819,4,2.0,2,0,1,0,1,0,0
2629,2629,44,18,18,93943,2,0.1,3,0,0,0,1,0,0
2630,2630,63,37,113,94611,4,1.7,3,0,0,0,1,1,0
2631,2631,47,20,62,92521,1,2.6666666666666665,2,0,0,0,1,0,0
2632,2632,50,24,81,94720,1,4.9,1,248,0,0,1,0,0
2633,2633,49,25,13,95054,3,0.4,1,106,0,0,1,0,0
2634,2634,34,9,75,94303,1,2.8,1,194,0,0,0,0,0
2635,2635,40,14,33,95616,2,0.8,3,89,0,0,1,0,0
2636,2636,38,13,179,93943,1,4.1,1,0,0,0,1,0,0
2637,2637,51,26,69,94005,3,2.0,2,0,0,0,1,0,0
2638,2638,28,4,45,94025,1,1.0,3,0,0,0,1,0,0
2639,2639,52,26,59,95762,3,3.0,2,0,0,0,1,0,0
2640,2640,39,13,81,94309,2,2.8,1,0,0,0,1,0,0
2641,2641,29,5,133,90095,1,5.4,1,212,0,0,1,0,0
2642,2642,54,29,81,92096,2,0.0,3,0,0,0,1,0,0
2643,2643,63,38,14,92630,4,0.4,2,86,0,0,1,1,0
2644,2644,40,14,28,94061,2,0.8,3,0,0,0,0,0,0
2645,2645,36,12,93,95125,2,2.2,1,0,0,0,1,0,0
2646,2646,45,20,191,92007,3,2.6,3,123,0,0,0,0,1
2647,2647,61,37,155,91605,1,2.9,1,0,0,0,1,0,0
2648,2648,26,0,155,93105,2,7.2,1,0,0,0,0,0,0
2649,2649,33,8,68,92407,4,1.3,1,0,0,0,1,0,0
2650,2650,64,40,52,95060,2,1.1,1,226,0,0,0,0,0
2651,2651,43,17,51,94025,1,0.7,3,0,0,0,0,0,0
2652,2652,24,0,44,90089,4,1.6,1,180,0,0,1,0,0
2653,2653,30,5,121,94555,2,3.1,1,408,0,0,1,0,0
2654,2654,60,36,49,94965,4,2.2,1,204,1,0,1,0,0
2655,2655,50,26,42,91784,2,1.0,3,78,1,0,1,0,0
2656,2656,40,15,144,91040,1,4.1,1,0,0,0,0,0,0
2657,2657,31,6,72,94583,1,2.6,2,0,0,0,1,0,0
2658,2658,30,4,44,94304,1,1.5,1,109,0,0,0,0,0
2659,2659,60,35,43,91763,3,0.9,3,175,0,0,0,0,0
2660,2660,39,14,74,93063,1,0.1,2,144,1,0,1,0,0
2661,2661,66,41,145,90009,1,2.5,1,0,0,0,1,0,0
2662,2662,65,41,158,92346,2,2.1,1,0,0,0,0,0,0
2663,2663,54,28,78,91311,4,4.9,1,0,0,0,0,0,0
2664,2664,54,29,154,95014,1,2.4,2,352,0,0,1,0,1
2665,2665,35,9,105,90064,2,4.5,3,0,0,0,0,0,0
2666,2666,32,7,100,92126,3,0.6,2,0,0,0,1,0,0
2667,2667,63,39,58,94112,1,0.0,2,0,0,0,1,0,0
2668,2668,60,35,113,94507,1,0.9,1,406,0,0,1,0,0
2669,2669,43,18,10,91902,2,0.1,2,0,1,0,0,1,0
2670,2670,59,33,142,94080,2,2.7,1,0,0,0,0,0,0
2671,2671,62,37,128,92093,1,2.5,1,0,0,0,0,0,0
2672,2672,30,5,131,92068,3,0.5,3,0,0,0,0,0,1
2673,2673,54,30,88,92647,4,1.0,2,122,0,0,1,0,0
2674,2674,30,6,101,90245,2,0.6,1,0,0,0,1,0,0
2675,2675,31,1,70,92115,2,1.75,3,0,0,1,1,1,0
2676,2676,44,20,122,91765,1,0.3,1,0,1,0,1,0,0
2677,2677,32,8,70,91423,3,1.5,1,0,0,0,1,0,0
2678,2678,63,38,148,93023,2,4.3,3,0,0,0,1,0,1
2679,2679,57,32,43,92704,2,2.1,3,166,0,0,1,0,0
2680,2680,60,30,31,95060,1,1.5,3,0,0,0,1,0,0
2681,2681,37,11,35,94609,2,0.8,3,0,0,0,0,0,0
2682,2682,53,27,81,90032,4,2.6,3,0,0,0,1,0,0
2683,2683,51,25,19,95812,1,1.4,3,98,0,0,0,0,0
2684,2684,30,5,98,92028,4,1.8,3,129,1,1,1,1,0
2685,2685,28,2,101,90280,4,2.1,3,0,0,0,1,0,0
2686,2686,50,24,81,95053,2,0.4,3,0,0,0,0,0,0
2687,2687,52,27,135,93561,1,0.6,1,452,0,0,1,0,0
2688,2688,56,30,34,94542,2,0.7,2,0,0,0,1,0,0
2689,2689,40,16,104,91730,1,3.4,1,249,0,0,0,0,0
2690,2690,64,38,29,90245,3,0.7,2,0,0,0,1,0,0
2691,2691,61,36,119,95064,2,5.4,2,0,0,0,1,0,1
2692,2692,46,20,82,90230,2,1.7,2,0,0,0,1,1,0
2693,2693,55,29,62,90089,1,0.2,1,0,0,0,1,0,0
2694,2694,45,19,85,94720,3,2.1,1,0,0,0,1,1,0
2695,2695,40,15,8,94960,2,0.1,2,0,0,0,0,0,0
2696,2696,63,37,78,91711,4,1.7,3,0,0,0,1,0,0
2697,2697,57,32,44,93407,3,0.5,2,0,0,0,1,0,0
2698,2698,38,14,122,95819,2,8.0,1,0,0,0,1,1,0
2699,2699,37,11,22,90035,3,0.1,2,114,0,0,0,0,0
2700,2700,31,5,39,94590,4,2.2,2,0,0,0,1,1,0
2701,2701,50,26,55,94305,1,1.6,2,0,0,0,1,0,0
2702,2702,42,18,144,94063,2,6.1,1,158,0,0,0,0,0
2703,2703,51,27,71,92521,1,2.6,2,0,0,0,0,1,0
2704,2704,38,13,191,91710,2,3.0,1,0,0,0,1,0,0
2705,2705,53,26,22,92831,1,0.5,2,100,0,0,1,0,0
2706,2706,43,17,158,90740,1,2.4,1,0,0,0,1,0,0
2707,2707,35,9,131,90089,3,0.3,3,0,0,1,1,1,1
2708,2708,49,24,75,95670,1,2.8,2,160,0,0,0,1,0
2709,2709,28,4,69,94305,3,0.7,2,170,0,0,0,0,0
2710,2710,51,27,39,94304,2,0.8,1,0,0,0,0,0,0
2711,2711,39,14,34,94939,4,1.7,1,0,0,0,1,1,0
2712,2712,31,7,32,91320,1,1.7,1,0,0,0,1,0,0
2713,2713,44,18,129,92028,1,5.7,1,0,0,0,1,0,0
2714,2714,46,20,158,92870,3,5.4,1,432,0,0,0,1,1
2715,2715,42,18,54,90089,1,1.8,1,0,0,0,1,0,0
2716,2716,41,17,34,92182,1,2.0,2,0,0,0,0,0,0
2717,2717,23,-2,45,95422,4,0.6,2,0,0,0,1,1,0
2718,2718,59,33,68,95064,2,2.3,3,0,1,0,0,0,0
2719,2719,47,21,53,95929,1,1.5,2,0,0,0,1,0,0
2720,2720,48,23,32,93302,1,0.1,1,0,0,0,0,1,0
2721,2721,58,33,173,92121,2,7.2,3,0,0,0,1,0,1
2722,2722,58,34,31,92126,4,0.4,1,0,0,0,0,0,0
2723,2723,54,29,72,94558,2,3.7,1,144,0,0,1,0,0
2724,2724,49,24,30,90212,4,0.4,2,157,0,1,1,1,0
2725,2725,63,38,138,92675,1,2.5,1,0,0,0,1,0,0
2726,2726,62,37,18,92028,1,1.5,2,127,0,0,0,0,0
2727,2727,45,19,69,90840,1,2.8,1,220,0,0,1,1,0
2728,2728,39,13,58,94555,3,2.1,1,247,0,0,1,0,0
2729,2729,58,34,63,90007,4,1.5,1,0,0,0,1,0,0
2730,2730,56,30,43,90401,2,0.3,1,0,1,0,0,0,0
2731,2731,29,5,28,96651,1,0.2,3,0,0,0,1,0,0
2732,2732,33,9,38,93106,1,2.1,3,133,0,0,0,0,0
2733,2733,55,29,72,93107,3,0.3,2,147,0,0,0,0,0
2734,2734,56,31,64,94126,4,0.9,1,0,0,0,1,0,0
2735,2735,36,12,70,92131,3,2.6,2,165,0,0,1,0,0
2736,2736,53,29,12,95621,1,0.3,1,0,0,0,0,0,0
2737,2737,57,31,159,94577,2,0.5,1,0,0,0,0,0,0
2738,2738,35,9,103,95120,2,4.5,3,0,0,0,1,0,0
2739,2739,43,18,42,91330,1,0.3,3,0,0,0,1,0,0
2740,2740,54,29,48,92182,2,2.1,3,142,0,0,1,0,0
2741,2741,29,3,49,90266,1,1.5,1,0,0,0,0,0,0
2742,2742,39,14,89,95762,2,0.4,1,0,0,0,1,0,0
2743,2743,32,8,22,94583,4,0.7,2,0,0,0,1,1,0
2744,2744,51,27,10,92121,2,0.2,1,86,0,0,0,0,0
2745,2745,50,25,38,95616,1,1.3,2,120,0,0,0,1,0
2746,2746,54,29,49,92703,2,2.1,3,95,0,0,1,1,0
2747,2747,38,12,30,91765,2,1.4,3,0,0,0,0,1,0
2748,2748,32,7,82,94305,1,2.6,2,240,0,1,1,1,0
2749,2749,62,37,82,94086,1,0.8,3,312,0,0,1,0,0
2750,2750,57,33,24,94501,1,0.1,2,0,0,0,0,0,0
2751,2751,47,23,32,92251,4,0.6,1,156,0,0,1,1,0
2752,2752,51,25,34,95819,3,0.9,3,111,0,0,1,0,0
2753,2753,54,27,195,93117,2,4.75,2,477,0,0,0,0,1
2754,2754,26,1,61,93943,4,2.2,1,119,0,0,0,0,0
2755,2755,37,11,22,93711,3,0.1,2,0,0,0,1,1,0
2756,2756,27,0,40,91301,4,1.0,3,0,0,0,1,0,0
2757,2757,63,38,50,93943,2,2.8,1,205,0,0,0,0,0
2758,2758,62,36,35,94501,2,0.7,3,0,1,0,0,1,0
2759,2759,59,33,64,95617,3,0.3,2,0,0,0,0,0,0
2760,2760,32,7,49,94080,3,2.3,1,0,0,0,1,0,0
2761,2761,35,8,44,95045,4,1.0,2,192,0,0,0,1,0
2762,2762,56,31,65,93403,2,3.7,1,0,0,0,1,0,0
2763,2763,55,31,13,93943,4,0.7,1,0,0,0,1,0,0
2764,2764,31,5,84,91320,1,2.9,3,105,0,0,0,1,0
2765,2765,54,29,28,92093,4,0.2,2,101,0,0,1,0,0
2766,2766,58,32,108,95123,3,4.4,1,0,0,0,1,0,0
2767,2767,48,24,59,90401,1,0.0,1,144,0,0,1,0,0
2768,2768,48,22,163,95819,1,2.4,1,396,0,0,1,0,0
2769,2769,33,9,183,91320,2,8.8,3,582,0,0,1,0,1
2770,2770,36,6,69,90024,4,4.0,3,0,0,0,1,0,0
2771,2771,41,16,115,92333,1,7.0,1,0,0,0,0,0,0
2772,2772,55,31,130,92646,4,6.5,1,0,0,0,0,1,1
2773,2773,63,37,185,94309,2,7.9,2,358,0,0,1,0,1
2774,2774,53,29,118,94066,2,0.3,1,0,0,0,1,0,0
2775,2775,38,13,163,95039,1,4.1,1,0,0,0,0,0,0
2776,2776,46,20,140,93106,2,6.3,1,380,0,0,1,1,0
2777,2777,59,33,91,94122,2,0.7,2,0,0,0,1,1,0
2778,2778,56,31,61,92646,4,1.3,3,0,0,0,1,1,0
2779,2779,59,35,168,95521,4,4.1,2,0,0,0,1,0,1
2780,2780,39,13,69,90630,3,0.9,2,0,0,0,0,0,0
2781,2781,47,21,22,92037,1,0.2,1,104,0,0,0,0,0
2782,2782,47,22,53,92691,1,0.3,1,213,0,0,0,0,0
2783,2783,53,26,25,92123,2,1.0,2,0,0,1,1,1,0
2784,2784,36,9,115,91765,4,2.2,2,0,0,0,0,0,1
2785,2785,34,9,31,92521,4,1.1,3,85,1,1,1,1,0
2786,2786,36,10,83,94705,1,2.8,3,0,0,0,0,1,0
2787,2787,60,34,152,92807,2,6.9,1,0,0,0,0,0,0
2788,2788,45,20,30,96003,1,0.1,1,0,0,0,1,0,0
2789,2789,27,3,34,90065,1,0.2,3,0,0,0,1,1,0
2790,2790,47,22,44,95821,1,1.4,3,0,0,0,1,1,0
2791,2791,44,20,182,94710,2,7.6,1,0,0,0,0,0,0
2792,2792,54,30,44,95616,3,1.5,1,117,0,0,1,0,0
2793,2793,57,33,122,94301,2,6.0,1,153,1,1,1,1,0
2794,2794,52,26,35,94550,4,1.8,1,0,0,0,1,0,0
2795,2795,51,25,91,92407,1,0.8,3,0,0,0,0,0,0
2796,2796,57,32,30,94024,2,2.0,2,0,0,0,0,0,0
2797,2797,65,39,53,94608,1,2.5,3,0,0,0,1,0,0
2798,2798,58,33,28,94720,1,0.3,3,0,0,0,1,0,0
2799,2799,64,39,85,94720,4,3.4,2,200,0,0,1,0,0
2800,2800,52,26,28,93907,2,0.7,2,90,0,0,1,1,0
2801,2801,58,34,41,91016,4,0.4,1,177,0,0,1,0,0
2802,2802,52,22,154,90650,1,5.0,3,0,1,1,1,0,1
2803,2803,43,18,41,92831,1,0.3,3,0,0,0,1,0,0
2804,2804,56,32,33,95014,3,1.5,1,0,0,0,0,0,0
2805,2805,37,12,182,94523,3,5.8,3,0,0,0,1,0,1
2806,2806,53,27,59,90740,2,0.8,3,0,0,0,1,0,0
2807,2807,27,2,129,90009,2,3.3,1,0,1,0,0,0,0
2808,2808,53,27,35,94583,3,0.9,3,136,0,0,1,0,0
2809,2809,42,16,185,94705,3,2.2,2,0,1,1,1,1,1
2810,2810,58,34,45,93943,4,1.3,2,201,0,0,0,0,0
2811,2811,36,12,62,94065,4,0.1,2,145,0,0,0,0,0
2812,2812,53,28,183,96008,3,8.2,3,467,0,1,1,1,1
2813,2813,48,22,14,94303,2,0.1,3,0,0,0,1,0,0
2814,2814,54,28,53,94002,1,2.2,3,0,0,0,1,1,0
2815,2815,26,1,48,94019,3,2.6,3,169,0,0,0,0,0
2816,2816,50,26,128,92780,2,0.4,1,0,0,0,1,0,0
2817,2817,31,7,105,94025,1,4.0,1,331,0,0,1,0,0
2818,2818,35,9,40,93943,3,0.9,1,0,0,0,1,1,0
2819,2819,63,37,10,90095,2,0.4,1,0,0,0,1,0,0
2820,2820,29,4,102,90245,2,3.3,1,303,0,0,0,0,0
2821,2821,57,32,31,94143,3,0.1,2,0,0,0,1,0,0
2822,2822,30,5,30,90245,4,0.8,1,158,0,0,1,0,0
2823,2823,33,7,21,90095,1,0.6,3,0,1,0,0,0,0
2824,2824,62,36,44,92867,2,0.3,1,0,0,0,0,0,0
2825,2825,35,10,48,95060,1,2.5,3,164,0,0,1,0,0
2826,2826,37,11,21,94604,3,0.2,2,0,0,0,1,0,0
2827,2827,37,11,84,90266,4,2.2,2,0,0,0,1,1,0
2828,2828,35,10,64,94306,3,0.7,2,230,0,0,1,0,0
2829,2829,35,9,82,94720,1,2.5,1,138,0,0,0,0,0
2830,2830,59,35,39,95616,4,1.3,1,0,0,0,1,0,0
2831,2831,53,27,45,90405,2,0.8,3,0,0,0,1,1,0
2832,2832,45,21,133,92056,4,5.7,3,0,0,1,1,1,1
2833,2833,46,22,152,90009,2,1.4,1,0,0,0,1,0,0
2834,2834,40,16,12,90033,1,1.0,1,91,1,0,0,0,0
2835,2835,42,16,32,94112,3,1.5,1,149,0,0,1,0,0
2836,2836,25,1,74,94085,4,2.6,1,204,0,0,0,0,0
2837,2837,39,14,54,92037,2,1.1,2,159,0,0,0,1,0
2838,2838,30,6,181,94542,3,4.1,2,0,0,1,1,1,1
2839,2839,58,33,75,90034,2,0.0,3,0,0,0,1,0,0
2840,2840,41,15,95,91101,3,0.1,1,240,1,0,0,0,0
2841,2841,37,11,190,94305,4,7.3,2,565,0,1,1,0,1
2842,2842,36,11,90,94709,1,2.8,1,0,0,0,1,0,0
2843,2843,27,3,20,95616,4,1.0,1,134,0,0,1,1,0
2844,2844,60,34,64,95014,3,2.2,3,0,0,0,0,0,0
2845,2845,62,36,85,90019,2,1.7,3,98,0,0,0,0,0
2846,2846,67,43,105,93711,4,1.7,2,0,0,0,1,0,0
2847,2847,44,18,21,90840,1,0.2,1,0,0,0,1,0,0
2848,2848,24,-1,78,94720,2,1.8,2,0,0,0,0,0,0
2849,2849,45,21,158,94085,2,6.666666666666668,1,132,0,0,1,1,0
2850,2850,58,34,125,94720,1,4.3,1,219,0,0,0,0,0
2851,2851,61,36,81,95449,3,1.8,2,0,0,0,1,0,0
